"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","rt","rt_min","rt_max"
"199",2020-04-17,"Grand Est",3263.84537936398,79.0459252231479,15695.7596968238,1.2971173337158,0.139349317086413,1.86341500508661
"200",2020-04-18,"Grand Est",3693.46646282461,74.4161344328383,17744.6610498919,1.24918542031263,0.120408516251469,1.8210835780092
"201",2020-04-19,"Grand Est",4153.07928481269,70.0650019307073,19699.7542885293,1.2030481767706,0.102522883164813,1.78449278743277
"202",2020-04-20,"Grand Est",4639.35771168249,65.0843074983573,21559.012497779,1.15886775358993,0.0896619893146401,1.74863320453382
"203",2020-04-21,"Grand Est",5148.1016713698,60.1715519230643,23314.5005861712,1.1167446733902,0.0811557171133627,1.71348564338366
"204",2020-04-22,"Grand Est",5674.23506092263,55.048091228876,25098.0541762642,1.07672712598058,0.076148474016287,1.68034508470344
"205",2020-04-23,"Grand Est",6212.0175530108,49.7803318290147,26652.5892243591,1.03882071482887,0.0698619826435304,1.64861089957478
"206",2020-04-24,"Grand Est",6755.20272227328,45.7198495689733,27515.031809058,1.00299777216708,0.0658637089793605,1.6210699895196
"207",2020-04-25,"Grand Est",7297.16889478912,42.2968362106978,28253.7972306473,0.969205711470808,0.0625881775951422,1.59643266069173
"208",2020-04-26,"Grand Est",7831.1776180245,39.3218809297795,29018.4014450663,0.937374168798247,0.0597286593020147,1.56892821592086
"209",2020-04-27,"Grand Est",8350.55570047888,36.4281294542836,29539.4550493891,0.907420883716483,0.0589528204360401,1.54506282324923
"210",2020-04-28,"Grand Est",8848.84223862058,33.1864065398856,30016.540819977,0.879256393792294,0.0585315576894708,1.51819718889259
"211",2020-04-29,"Grand Est",9320.00694954007,30.3696241117248,30134.7643319718,0.852787679421784,0.0570879059229167,1.49646103621234
